,IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId,Timegrp,Timegrp_index,Incident,Day_num
1343,140667988,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/10/2014,21:30,CENTRAL,NONE,300 Block of SANSOME ST,-122.401107133,37.7933109922,"(37.7933109922417, -122.401107132641)",14066798806244,20-22,10,1,6
1344,140668130,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,08/10/2014,21:41,NORTHERN,NONE,VANNESS AV / SUTTER ST,-122.421762502,37.7875490095,"(37.7875490095115, -122.421762501792)",14066813006241,20-22,10,1,6
1345,146111307,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,06/08/2014,21:00,TENDERLOIN,NONE,OFARRELL ST / HYDE ST,-122.416261837,37.7853750846,"(37.7853750846376, -122.416261836834)",14611130706244,20-22,10,1,6
1346,140735187,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/31/2014,20:25,NORTHERN,NONE,GEARY BL / VANNESS AV,-122.421395819,37.7856843389,"(37.7856843389472, -122.421395819115)",14073518706244,20-22,10,1,6
1347,146118949,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,06/15/2014,20:30,SOUTHERN,NONE,300 Block of 4TH ST,-122.399833847,37.7810432179,"(37.7810432179334, -122.399833846531)",14611894906244,20-22,10,1,6
1348,146116404,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,06/15/2014,20:30,CENTRAL,NONE,2300 Block of STOCKTON ST,-122.410524742,37.8074451162,"(37.8074451162355, -122.410524742229)",14611640406244,20-22,10,1,6
1349,146133721,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,06/15/2014,20:50,SOUTHERN,NONE,0 Block of HAWTHORNE ST,-122.398526761,37.7853099928,"(37.7853099928246, -122.398526760915)",14613372106244,20-22,10,1,6
1350,146136189,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,07/13/2014,20:00,NORTHERN,NONE,OFARRELL ST / VANNESS AV,-122.421195222,37.7847536578,"(37.7847536577561, -122.421195221815)",14613618906244,20-22,10,1,6
1351,140582803,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,07/13/2014,20:00,SOUTHERN,NONE,200 Block of STEUART ST,-122.391459719,37.7917738991,"(37.7917738990696, -122.391459718572)",14058280306243,20-22,10,1,6
1352,146135551,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,07/13/2014,20:00,CENTRAL,NONE,600 Block of PACIFIC AV,-122.406030209,37.797058554,"(37.7970585539894, -122.406030209074)",14613555106244,20-22,10,1,6
1353,146154238,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/03/2014,20:00,NORTHERN,NONE,GOUGH ST / POST ST,-122.424859889,37.7861964473,"(37.7861964472534, -122.424859889029)",14615423806244,20-22,10,1,6
1354,140649873,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/03/2014,20:00,SOUTHERN,NONE,600 Block of HARRISON ST,-122.395957923,37.7836037603,"(37.7836037602517, -122.39595792334)",14064987306244,20-22,10,1,6
1355,140645746,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,08/03/2014,20:45,NORTHERN,NONE,STEINER ST / WASHINGTON ST,-122.436029389,37.791381048,"(37.791381047998, -122.436029388816)",14064574606242,20-22,10,1,6
1356,146154012,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/03/2014,21:00,SOUTHERN,NONE,100 Block of 11TH ST,-122.415766785,37.7733417485,"(37.7733417484857, -122.415766785425)",14615401206244,20-22,10,1,6
1357,146168687,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/03/2014,21:30,MISSION,NONE,3300 Block of 17TH ST,-122.421099707,37.763281565,"(37.7632815650321, -122.42109970654)",14616868706244,20-22,10,1,6
1358,146119442,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,06/15/2014,21:30,NORTHERN,NONE,POLK ST / POST ST,-122.419930112,37.7868262082,"(37.7868262082156, -122.419930111611)",14611944206244,20-22,10,1,6
1359,146136286,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,07/13/2014,20:30,NORTHERN,NONE,JACKSON ST / STEINER ST,-122.436204681,37.7922626772,"(37.792262677181, -122.436204681076)",14613628606244,20-22,10,1,6
1360,140583055,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,07/13/2014,21:00,CENTRAL,NONE,300 Block of BATTERY ST,-122.400216039,37.7948030325,"(37.7948030325182, -122.40021603879)",14058305506244,20-22,10,1,6
1361,146136242,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,07/13/2014,21:00,NORTHERN,NONE,1700 Block of GEARY BL,-122.432908645,37.7844731456,"(37.7844731456085, -122.432908645033)",14613624206244,20-22,10,1,6
1362,146160928,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,07/13/2014,21:30,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791,37.7754207067,"(37.775420706711, -122.403404791479)",14616092806244,20-22,10,1,6
1363,146145083,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,07/20/2014,21:41,INGLESIDE,NONE,700 Block of CHENERY ST,-122.435150679,37.7346541378,"(37.7346541377753, -122.4351506789)",14614508306244,20-22,10,1,6
1364,140603794,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,07/20/2014,21:30,CENTRAL,NONE,JEFFERSON ST / HYDE ST,-122.420747467,37.8075877428,"(37.8075877427735, -122.420747467177)",14060379406243,20-22,10,1,6
1365,146140839,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,07/20/2014,21:00,CENTRAL,NONE,1200 Block of FILBERT ST,-122.420066454,37.7999724858,"(37.7999724858428, -122.420066454419)",14614083906244,20-22,10,1,6
1366,140700817,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,08/17/2014,20:00,SOUTHERN,NONE,HOWARD ST / WASHBURN ST,-122.413770309,37.774515814,"(37.7745158140477, -122.41377030858)",14070081706241,20-22,10,1,6
1367,146166471,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/17/2014,20:00,NORTHERN,NONE,TURK ST / FRANKLIN ST,-122.422277028,37.7817528768,"(37.7817528767881, -122.42227702764)",14616647106244,20-22,10,1,6
1368,140690729,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/17/2014,20:45,NORTHERN,NONE,BAY ST / LYON ST,-122.447821447,37.8016306398,"(37.8016306398067, -122.447821446662)",14069072906244,20-22,10,1,6
1369,146166590,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/17/2014,21:00,NORTHERN,NONE,1500 Block of SUTTER ST,-122.425883358,37.7870798144,"(37.7870798144443, -122.425883358148)",14616659006244,20-22,10,1,6
1370,146166578,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/17/2014,21:00,NORTHERN,NONE,3100 Block of PIERCE ST,-122.439179819,37.7989965802,"(37.7989965801734, -122.439179818616)",14616657806244,20-22,10,1,6
1371,146167071,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/17/2014,21:00,CENTRAL,NONE,NORTHPOINT ST / MASON ST,-122.413789467,37.8065526529,"(37.8065526528708, -122.413789467437)",14616707106244,20-22,10,1,6
1372,146176486,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/17/2014,21:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791,37.7754207067,"(37.775420706711, -122.403404791479)",14617648606244,20-22,10,1,6
1373,146166562,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/17/2014,21:00,NORTHERN,NONE,MYRTLE ST / POLK ST,-122.41964142,37.7854327314,"(37.7854327313929, -122.419641420429)",14616656206244,20-22,10,1,6
1374,140690779,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/17/2014,21:30,CENTRAL,NONE,PACIFIC AV / GRANT AV,-122.406831986,37.7969028839,"(37.7969028838908, -122.406831986427)",14069077906244,20-22,10,1,6
1375,140457610,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,06/01/2014,20:00,CENTRAL,NONE,1300 Block of BATTERY ST,-122.40200515,37.8036871,"(37.803687099963, -122.402005149655)",14045761006241,20-22,10,1,6
1376,140518739,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,06/22/2014,21:40,MISSION,NONE,2000 Block of MARKET ST,-122.426955632,37.7692470632,"(37.769247063207, -122.426955631709)",14051873906244,20-22,10,1,6
1377,146118002,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,06/22/2014,21:00,PARK,NONE,PIERCE ST / PAGE ST,-122.433924308,37.7726211587,"(37.7726211586507, -122.433924307791)",14611800206244,20-22,10,1,6
1378,146117894,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,06/22/2014,21:00,SOUTHERN,NONE,100 Block of 15TH ST,-122.402328815,37.767346675,"(37.7673466750446, -122.402328815195)",14611789406244,20-22,10,1,6
1379,146118795,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,06/22/2014,20:50,RICHMOND,NONE,1600 Block of 34TH AV,-122.492808501,37.7563076385,"(37.7563076385364, -122.492808501282)",14611879506244,20-22,10,1,6
1380,140518983,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,06/22/2014,20:10,SOUTHERN,NONE,HOWARD ST / 4TH ST,-122.402712593,37.7832596544,"(37.7832596543979, -122.402712593282)",14051898306244,20-22,10,1,6
1381,140519743,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,06/22/2014,20:00,NORTHERN,NONE,0 Block of SANCHEZ ST,-122.431203291,37.768445694,"(37.7684456939511, -122.43120329125)",14051974306242,20-22,10,1,6
1382,146130802,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,07/06/2014,21:45,NORTHERN,NONE,OFARRELL ST / LARKIN ST,-122.417903978,37.7851670876,"(37.7851670875517, -122.417903977564)",14613080206244,20-22,10,1,6
1383,146108520,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,06/08/2014,21:00,INGLESIDE,NONE,CAMBRIDGE ST / STONEYFORD AV,-122.420944552,37.7313080794,"(37.7313080794309, -122.420944552265)",14610852006244,20-22,10,1,6
1384,146109506,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,06/08/2014,21:30,CENTRAL,NONE,300 Block of BAY ST,-122.412782237,37.8056654685,"(37.8056654684523, -122.412782236976)",14610950606244,20-22,10,1,6
1385,146148770,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,07/27/2014,21:50,CENTRAL,NONE,SUTTER ST / JONES ST,-122.413544789,37.788597384,"(37.7885973839627, -122.4135447894)",14614877006244,20-22,10,1,6
1386,146148639,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,07/27/2014,21:10,CENTRAL,NONE,900 Block of BAY ST,-122.423012152,37.8044682925,"(37.8044682925217, -122.423012152019)",14614863906244,20-22,10,1,6
1387,140624803,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,07/27/2014,21:00,MISSION,NONE,GUERRERO ST / 16TH ST,-122.424104315,37.7647828166,"(37.7647828165893, -122.424104315404)",14062480306244,20-22,10,1,6
1388,146140942,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,07/20/2014,20:55,TENDERLOIN,NONE,100 Block of TURK ST,-122.411593096,37.7830529511,"(37.7830529510782, -122.411593095704)",14614094206244,20-22,10,1,6
1389,140603562,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,07/20/2014,20:40,TARAVAL,NONE,22ND AV / TARAVAL ST,-122.478902513,37.7429079761,"(37.7429079761232, -122.478902513336)",14060356206242,20-22,10,1,6
1390,146144897,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,07/20/2014,20:26,NORTHERN,NONE,FILLMORE ST / CALIFORNIA ST,-122.433843066,37.7889062434,"(37.7889062433785, -122.433843066298)",14614489706244,20-22,10,1,6
1391,146144524,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,07/20/2014,20:26,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791,37.7754207067,"(37.775420706711, -122.403404791479)",14614452406244,20-22,10,1,6
1392,140625607,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,07/27/2014,21:00,SOUTHERN,NONE,TURK ST / MASON ST,-122.408953598,37.7832878736,"(37.783287873572, -122.408953598279)",14062560706243,20-22,10,1,6
1393,146153694,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,07/27/2014,20:50,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791,37.7754207067,"(37.775420706711, -122.403404791479)",14615369406244,20-22,10,1,6
1394,140624728,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,07/27/2014,20:40,RICHMOND,NONE,300 Block of 8TH AV,-122.466424378,37.7818716047,"(37.7818716046508, -122.466424377549)",14062472806243,20-22,10,1,6
1395,146146401,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,07/27/2014,20:00,RICHMOND,NONE,FULTON ST / 15TH AV,-122.473428264,37.7730597336,"(37.7730597335664, -122.473428264221)",14614640106244,20-22,10,1,6
1396,140632969,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,07/27/2014,20:00,CENTRAL,NONE,MASON ST / NORTHPOINT ST,-122.413789467,37.806552653,"(37.8065526529839, -122.413789467232)",14063296906243,20-22,10,1,6
1397,146129269,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,07/06/2014,21:00,CENTRAL,NONE,BUSH ST / LARKIN ST,-122.418658295,37.7889098399,"(37.7889098399421, -122.418658294829)",14612926906244,20-22,10,1,6
1398,146132682,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,07/06/2014,21:00,INGLESIDE,NONE,200 Block of ROLPH ST,-122.437536073,37.7140141745,"(37.714014174484, -122.437536072554)",14613268206244,20-22,10,1,6
1399,146143140,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,07/06/2014,20:30,SOUTHERN,NONE,RAUSCH ST / HOWARD ST,-122.410507458,37.777093149,"(37.7770931489525, -122.410507458268)",14614314006244,20-22,10,1,6
1400,146132284,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,07/06/2014,20:10,SOUTHERN,NONE,100 Block of TOWNSEND ST,-122.391686434,37.779768891,"(37.7797688910306, -122.391686434361)",14613228406244,20-22,10,1,6
1401,140561380,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,07/06/2014,20:00,MISSION,NONE,16TH ST / MISSION ST,-122.41967178,37.7650501215,"(37.7650501214668, -122.419671780296)",14056138006243,20-22,10,1,6
1402,140713202,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,08/24/2014,20:00,CENTRAL,NONE,500 Block of MASON ST,-122.410083096,37.788566772,"(37.7885667719864, -122.410083096191)",14071320206242,20-22,10,1,6
1403,146172901,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/24/2014,21:50,NORTHERN,NONE,1400 Block of LAGUNA ST,-122.427815583,37.7844480895,"(37.7844480895156, -122.427815582933)",14617290106244,20-22,10,1,6
1404,140712674,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/24/2014,21:00,NORTHERN,NONE,LAGUNA ST / GEARY BL,-122.427991152,37.7849531242,"(37.7849531241612, -122.427991151911)",14071267406244,20-22,10,1,6
1405,140751876,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/24/2014,21:00,NORTHERN,NONE,PIERCE ST / GREEN ST,-122.438593885,37.7957394759,"(37.7957394759334, -122.438593884737)",14075187606244,20-22,10,1,6
1406,140712511,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,08/24/2014,20:45,TARAVAL,NONE,1800 Block of OCEAN AV,-122.46168316,37.7251897237,"(37.7251897236748, -122.461683159559)",14071251106243,20-22,10,1,6
1407,146195141,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/24/2014,20:30,CENTRAL,NONE,1200 Block of GREENWICH ST,-122.420254476,37.8009046107,"(37.8009046106896, -122.420254475507)",14619514106244,20-22,10,1,6
1408,146174139,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/24/2014,20:45,SOUTHERN,NONE,2ND ST / BRYANT ST,-122.393622739,37.7830791191,"(37.7830791191471, -122.393622739343)",14617413906244,20-22,10,1,6
1409,140564174,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,07/07/2014,18:00,SOUTHERN,NONE,900 Block of FOLSOM ST,-122.405094338,37.7789940711,"(37.7789940710712, -122.40509433812)",14056417406243,18-20,9,1,0
1410,140501085,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,06/16/2014,19:00,PARK,NONE,FELL ST / LYON ST,-122.442565617,37.7734240198,"(37.773424019842, -122.442565616713)",14050108506243,18-20,9,1,0
1411,146119834,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,06/16/2014,19:00,CENTRAL,NONE,STOCKTON ST / CALIFORNIA ST,-122.407539774,37.7922491773,"(37.7922491772578, -122.407539774357)",14611983406244,18-20,9,1,0
1412,146133351,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,06/16/2014,18:15,PARK,NONE,FELL ST / BAKER ST,-122.440923876,37.7736351065,"(37.7736351065468, -122.440923876434)",14613335106244,18-20,9,1,0
1413,140503473,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,06/16/2014,18:00,PARK,NONE,TURK ST / PIERCE ST,-122.435426672,37.7800763782,"(37.7800763782418, -122.435426671978)",14050347306243,18-20,9,1,0
1414,140673424,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,08/11/2014,19:30,CENTRAL,NONE,700 Block of PINE ST,-122.408507461,37.7910926841,"(37.7910926840668, -122.408507461375)",14067342406243,18-20,9,1,0
1415,140671387,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/11/2014,19:30,NORTHERN,NONE,FELL ST / OCTAVIA ST,-122.424436633,37.7757403537,"(37.7757403536826, -122.424436633246)",14067138706244,18-20,9,1,0
1416,146166794,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/11/2014,19:00,NORTHERN,NONE,CALIFORNIA ST / POLK ST,-122.420691681,37.7905770711,"(37.7905770710537, -122.420691680792)",14616679406244,18-20,9,1,0
1417,146159971,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/11/2014,19:00,SOUTHERN,NONE,400 Block of BRANNAN ST,-122.395985971,37.7788348206,"(37.7788348205682, -122.395985970867)",14615997106244,18-20,9,1,0
1418,140671252,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/11/2014,19:00,SOUTHERN,NONE,HARRISON ST / SPEAR ST,-122.389432577,37.7888379056,"(37.7888379056123, -122.389432577161)",14067125206244,18-20,9,1,0
1419,140672852,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/11/2014,19:00,SOUTHERN,NONE,FOLSOM ST / HAWTHORNE ST,-122.39781659,37.7846680654,"(37.7846680653938, -122.397816589532)",14067285206244,18-20,9,1,0
1420,140671177,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/11/2014,18:30,TENDERLOIN,NONE,0 Block of 5THSTNORTH ST,-122.408648589,37.7849124714,"(37.7849124714135, -122.408648588965)",14067117706244,18-20,9,1,0
1421,146178006,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/25/2014,19:30,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791,37.7754207067,"(37.775420706711, -122.403404791479)",14617800606244,18-20,9,1,0
1422,146160263,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/11/2014,18:30,NORTHERN,NONE,SACRAMENTO ST / BUCHANAN ST,-122.430738596,37.790250917,"(37.7902509169954, -122.430738595599)",14616026306244,18-20,9,1,0
1423,146159620,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/11/2014,18:20,TARAVAL,NONE,1100 Block of OCEAN AV,-122.455615862,37.723859012,"(37.7238590120011, -122.455615861538)",14615962006244,18-20,9,1,0
1424,146177826,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/25/2014,19:25,NORTHERN,NONE,GEARY BL / STEINER ST,-122.434563737,37.7841504916,"(37.7841504915887, -122.4345637373)",14617782606244,18-20,9,1,0
1425,146173664,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/25/2014,19:10,SOUTHERN,NONE,0 Block of BRYANT ST,-122.388333562,37.787049345,"(37.7870493450273, -122.388333561781)",14617366406244,18-20,9,1,0
1426,140693278,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,08/11/2014,18:15,SOUTHERN,NONE,500 Block of 9TH ST,-122.40770215,37.7706967931,"(37.7706967930865, -122.407702149718)",14069327806243,18-20,9,1,0
1427,146159937,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/11/2014,18:00,SOUTHERN,NONE,400 Block of BRANNAN ST,-122.395120927,37.7795184892,"(37.7795184892422, -122.395120927482)",14615993706244,18-20,9,1,0
1428,140670981,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/11/2014,18:00,CENTRAL,NONE,PACIFIC AV / GRANT AV,-122.406831986,37.7969028839,"(37.7969028838908, -122.406831986427)",14067098106244,18-20,9,1,0
1429,140671785,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/11/2014,18:00,TENDERLOIN,NONE,LEAVENWORTH ST / OFARRELL ST,-122.414619687,37.7855830588,"(37.785583058847, -122.414619686906)",14067178506244,18-20,9,1,0
1430,140481261,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,06/09/2014,19:00,CENTRAL,NONE,LARKIN ST / BEACH ST,-122.422199445,37.8064351104,"(37.8064351103515, -122.42219944483)",14048126106244,18-20,9,1,0
1431,146112872,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,06/09/2014,19:00,SOUTHERN,NONE,SPEAR ST / HARRISON ST,-122.389432577,37.7888379056,"(37.7888379056123, -122.389432577161)",14611287206244,18-20,9,1,0
1432,146123283,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,06/09/2014,18:30,PARK,NONE,2200 Block of TURK ST,-122.446526416,37.7786316794,"(37.7786316794484, -122.446526415829)",14612328306244,18-20,9,1,0
1433,146114367,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,06/16/2014,18:00,TARAVAL,NONE,1200 Block of 23RD AV,-122.48140457,37.7643012943,"(37.7643012943294, -122.4814045695)",14611436706244,18-20,9,1,0
1434,146169378,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/18/2014,19:30,MISSION,NONE,1800 Block of MISSION ST,-122.41997086,37.7674540344,"(37.7674540344176, -122.419970859857)",14616937806244,18-20,9,1,0
1435,146168897,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/18/2014,19:30,NORTHERN,NONE,1600 Block of POST ST,-122.428992674,37.7857262026,"(37.7857262026184, -122.428992673997)",14616889706244,18-20,9,1,0
1436,146171680,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/18/2014,19:26,CENTRAL,NONE,TAYLOR ST / CHESTNUT ST,-122.414878528,37.8035408566,"(37.8035408565775, -122.414878527767)",14617168006244,18-20,9,1,0
1437,146167316,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/18/2014,19:15,NORTHERN,NONE,LAGUNA ST / GEARY BL,-122.427991152,37.7849531242,"(37.7849531241612, -122.427991151911)",14616731606244,18-20,9,1,0
1438,146167388,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/18/2014,19:00,NORTHERN,NONE,1700 Block of CHESTNUT ST,-122.432139317,37.8012840767,"(37.8012840767444, -122.432139317398)",14616738806244,18-20,9,1,0
1439,140693591,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,08/18/2014,19:00,SOUTHERN,NONE,400 Block of 10TH ST,-122.410541167,37.7709130566,"(37.7709130566165, -122.410541166987)",14069359106242,18-20,9,1,0
1440,140693751,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/18/2014,19:00,SOUTHERN,NONE,300 Block of 2ND ST,-122.395564409,37.7845550166,"(37.7845550166368, -122.395564408516)",14069375106244,18-20,9,1,0
1441,140693535,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,08/18/2014,19:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791,37.7754207067,"(37.775420706711, -122.403404791479)",14069353506242,18-20,9,1,0
1442,146166932,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/18/2014,19:00,SOUTHERN,NONE,BRANNAN ST / 3RD ST,-122.394304475,37.7800905306,"(37.7800905305924, -122.394304475194)",14616693206244,18-20,9,1,0
1443,146157157,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,07/28/2014,19:30,SOUTHERN,NONE,1100 Block of HOWARD ST,-122.409605982,37.7777263415,"(37.7777263414712, -122.409605982336)",14615715706244,18-20,9,1,0
1444,146149126,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,07/28/2014,19:30,PARK,NONE,FELL ST / LYON ST,-122.442565617,37.7734240198,"(37.773424019842, -122.442565616713)",14614912606244,18-20,9,1,0
1445,146148247,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,07/28/2014,19:30,NORTHERN,NONE,1400 Block of PINE ST,-122.419694814,37.7897774161,"(37.7897774160756, -122.419694813697)",14614824706244,18-20,9,1,0
1446,140627879,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,07/28/2014,19:15,RICHMOND,NONE,800 Block of CLEMENT ST,-122.468181258,37.7828309193,"(37.7828309192696, -122.468181258329)",14062787906244,18-20,9,1,0
1447,146155349,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,07/28/2014,19:09,SOUTHERN,NONE,500 Block of THE EMBARCADEROSOUTH ST,-122.398586934,37.7999893078,"(37.7999893077504, -122.398586934103)",14615534906244,18-20,9,1,0
1448,146148974,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,07/28/2014,19:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791,37.7754207067,"(37.775420706711, -122.403404791479)",14614897406244,18-20,9,1,0
1449,140627998,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,07/28/2014,19:00,SOUTHERN,NONE,5TH ST / BRANNAN ST,-122.398758597,37.7765687697,"(37.776568769743, -122.398758596964)",14062799806244,18-20,9,1,0
